Frame,A,B,C,D,E,F,G,H,I,J,K,L
569,161.695,170.203,114.62,117.993,90,90,92.2401,92.864,154.012,153.633,102.064,103.934,
570,161.694,170.202,114.619,117.991,90,90,92.2399,92.8638,154.012,153.632,102.064,103.934,
571,161.694,170.202,114.619,117.991,90,90,92.2399,92.8638,154.012,153.632,102.064,103.934,
572,163.029,170.049,113.641,117.53,90,90,91.5942,92.9803,152.141,152.271,101.834,103.744,
573,163.029,170.048,113.641,117.53,90,90,91.594,92.9849,152.141,152.27,101.834,103.745,
574,163.029,170.048,113.641,117.53,90,90,91.5939,92.9855,152.141,152.269,101.834,103.745,
575,163.029,170.048,113.641,117.53,90,90,91.5939,92.9855,152.141,152.269,101.834,103.745,
576,163.029,170.048,113.641,117.53,90,90,91.5939,92.9855,152.141,152.269,101.834,103.745,
577,163.029,170.048,113.641,117.53,90,90,91.5939,92.9855,152.141,152.269,101.834,103.745,
578,162.921,170.011,113.602,117.237,90,90,91.604,93.0864,152.272,152.285,101.796,103.771,
579,163.568,171.948,113.562,117.065,90,90,92.081,94.0344,153.411,153.758,101.872,104.024,
580,163.568,171.945,113.563,117.065,90,90,92.0811,94.0371,153.411,153.758,101.872,104.024,
581,163.568,171.945,113.563,117.065,90,90,92.0811,94.0371,153.411,153.758,101.872,104.024,
582,163.324,171.674,113.633,116.974,90,90,92.1579,93.7915,153.558,154.23,102,104.12,
583,163.318,171.685,113.633,116.975,90,90,92.1591,93.7887,153.561,154.236,102.003,104.122,
584,163.318,171.685,113.633,116.975,90,90,92.1591,93.7887,153.561,154.236,102.003,104.122,
585,163.318,171.685,113.633,116.975,90,90,92.1591,93.7887,153.561,154.236,102.003,104.122,
586,163.318,171.685,113.633,116.975,90,90,92.1591,93.7887,153.561,154.236,102.003,104.122,
587,163.318,171.681,113.633,116.975,90,90,92.1592,93.7885,153.561,154.236,102.003,104.122,
588,163.318,171.681,113.633,116.975,90,90,92.1592,93.7885,153.561,154.236,102.003,104.122,
589,160.302,168.748,114.35,117.702,90,90,92.4905,92.9465,154.601,154.822,102.998,104.811,
590,160.302,168.748,114.35,117.702,90,90,92.4905,92.9465,154.601,154.822,102.998,104.811,
591,160.294,168.725,114.347,117.704,90,90,92.4885,92.9499,154.597,154.817,102.999,104.813,
592,160.294,168.725,114.347,117.704,90,90,92.4885,92.95,154.597,154.816,102.999,104.813,
593,162.145,169.378,113.474,117.554,90,90,92.0753,93.5894,153.851,154.559,102.605,104.761,
594,161.219,169.481,114.089,117.27,90,90,92.0748,93.5663,153.71,154.508,102.941,104.624,
595,161.22,169.488,114.089,117.271,90,90,92.0749,93.5658,153.71,154.51,102.941,104.624,
596,161.22,169.488,114.089,117.271,90,90,92.0749,93.5658,153.71,154.51,102.941,104.624,
597,161.22,169.488,114.089,117.271,90,90,92.0749,93.5658,153.71,154.51,102.941,104.624,
598,161.22,169.488,114.089,117.271,90,90,92.0749,93.5658,153.71,154.51,102.941,104.624,
599,161.22,169.488,114.089,117.271,90,90,92.0749,93.5658,153.71,154.51,102.941,104.624,
600,161.22,169.488,114.089,117.271,90,90,92.0749,93.5658,153.71,154.51,102.941,104.624,
601,161.22,169.488,114.089,117.271,90,90,92.0749,93.5658,153.71,154.51,102.941,104.624,
602,161.22,169.488,114.089,117.271,90,90,92.0749,93.5658,153.71,154.51,102.941,104.624,
603,159.635,167.297,114.297,116.97,90,90,92.5457,93.7995,154.206,155.602,104.02,105.76,
604,159.635,167.297,114.297,116.97,90,90,92.5458,93.7995,154.206,155.602,104.02,105.76,
605,160.657,168.39,114.703,117.091,90,90,92.4907,93.5632,155.169,156.221,103.298,105.172,
606,160.752,168.471,114.565,117.131,90,90,92.3551,93.6207,155.205,156.24,103.252,105.187,
607,161.012,168.912,114.485,117.312,90,90,92.3345,93.6959,155.302,156.33,103.079,105.111,
608,160.99,168.851,114.476,117.317,90,90,92.3209,93.7086,155.277,156.295,103.08,105.123,
609,161.075,168.968,114.097,117.557,90,90,92.1877,93.8675,154.832,156.047,103.142,105.096,
610,161.899,169.499,114,117.211,90,90,92.166,93.7164,154.433,155.707,102.848,104.819,
611,161.899,169.499,114,117.211,90,90,92.1659,93.7164,154.433,155.707,102.848,104.819,
612,160.845,168.577,114.729,117.509,90,90,92.7111,93.1861,154.729,156.26,103.147,104.876,
613,160.846,168.592,114.729,117.51,90,90,92.7119,93.1951,154.731,156.261,103.145,104.873,
614,160.846,168.592,114.729,117.51,90,90,92.7119,93.1951,154.731,156.261,103.145,104.873,
615,160.846,168.592,114.729,117.51,90,90,92.7119,93.1951,154.731,156.261,103.145,104.873,
616,160.93,168.915,114.688,117.561,90,90,92.6831,93.1927,154.867,156.36,103.041,104.853,
617,160.366,168.307,115.115,117.589,90,90,92.7149,93.11,155.513,156.372,103.267,104.855,
618,160.366,168.307,115.115,117.589,90,90,92.7149,93.11,155.513,156.372,103.267,104.855,
619,160.366,168.307,115.115,117.589,90,90,92.7149,93.11,155.513,156.372,103.267,104.855,
620,160.366,168.307,115.115,117.589,90,90,92.7149,93.11,155.513,156.372,103.267,104.855,
621,160.366,168.307,115.115,117.589,90,90,92.7149,93.11,155.513,156.372,103.267,104.855,
622,160.366,168.307,115.115,117.589,90,90,92.7149,93.11,155.513,156.372,103.267,104.855,
623,160.366,168.307,115.115,117.589,90,90,92.7149,93.11,155.513,156.372,103.267,104.855,
624,160.366,168.307,115.115,117.589,90,90,92.7149,93.11,155.513,156.372,103.267,104.855,
625,160.366,168.319,115.114,117.594,90,90,92.7149,93.1088,155.514,156.374,103.267,104.854,
626,160.366,168.319,115.114,117.594,90,90,92.7149,93.1088,155.514,156.374,103.267,104.854,
627,160.366,168.319,115.113,117.594,90,90,92.715,93.1082,155.514,156.375,103.267,104.854,
628,160.366,168.319,115.113,117.594,90,90,92.715,93.1082,155.514,156.375,103.267,104.854,
629,160.366,168.319,115.113,117.594,90,90,92.715,93.1082,155.514,156.375,103.267,104.854,
630,160.366,168.319,115.113,117.594,90,90,92.715,93.1082,155.514,156.375,103.267,104.854,
631,160.366,168.32,115.113,117.594,90,90,92.715,93.1083,155.514,156.375,103.267,104.854,
632,160.366,168.32,115.113,117.594,90,90,92.715,93.1082,155.515,156.375,103.267,104.854,
633,160.366,168.32,115.113,117.594,90,90,92.715,93.1082,155.515,156.375,103.267,104.854,
634,160.366,168.32,115.113,117.594,90,90,92.715,93.1082,155.515,156.375,103.267,104.854,
635,160.366,168.32,115.113,117.594,90,90,92.715,93.1082,155.515,156.375,103.267,104.854,
636,160.366,168.32,115.113,117.594,90,90,92.715,93.1082,155.515,156.375,103.267,104.854,
637,160.366,168.32,115.113,117.594,90,90,92.715,93.1082,155.515,156.375,103.267,104.854,
638,160.366,168.32,115.113,117.594,90,90,92.715,93.1082,155.515,156.375,103.267,104.854,
639,160.366,168.32,115.113,117.594,90,90,92.715,93.1082,155.515,156.375,103.267,104.854,
640,160.366,168.32,115.113,117.594,90,90,92.715,93.1082,155.515,156.375,103.267,104.854,
641,160.366,168.32,115.113,117.594,90,90,92.715,93.1082,155.515,156.375,103.267,104.854,
642,160.366,168.32,115.113,117.594,90,90,92.715,93.1082,155.515,156.375,103.267,104.854,
643,160.341,168.206,115.1,117.559,90,90,92.7066,93.1383,155.496,156.32,103.276,104.867,
644,162.919,169.864,113.616,116.647,90,90,92.7901,92.8735,153.763,155.533,102.693,104.726,
645,162.918,169.83,113.618,116.647,90,90,92.7893,92.8834,153.757,155.524,102.693,104.728,
646,162.918,169.83,113.618,116.647,90,90,92.7893,92.8834,153.757,155.524,102.693,104.728,
647,162.91,169.824,113.621,116.643,90,90,92.7881,92.882,153.752,155.511,102.693,104.731,
648,162.909,169.822,113.621,116.643,90,90,92.788,92.8817,153.752,155.509,102.693,104.731,
649,162.908,169.82,113.621,116.642,90,90,92.7879,92.8816,153.751,155.509,102.693,104.731,
650,162.908,169.819,113.621,116.642,90,90,92.7879,92.8816,153.751,155.509,102.693,104.731,
651,162.908,169.819,113.621,116.642,90,90,92.7879,92.8816,153.751,155.509,102.693,104.731,
652,161.166,168.83,115.105,118.378,90,90,91.5446,93.3271,155.962,157.056,102.516,103.744,
653,161.144,168.751,115.095,118.383,90,90,91.5382,93.3146,155.944,157.019,102.525,103.755,
654,160.918,170.051,116.187,119.474,90,90,92.0615,92.7648,156.377,155.737,101.836,103.05,
655,158.839,166.894,116.679,118.544,90,90,92.7557,93.0006,155.158,155.287,103.215,104.462,
656,159.379,166.865,114.767,118.288,90,90,91.9963,92.7161,155.365,155.102,104.066,105.146,
657,159.551,167.004,114.677,118.225,90,90,91.9873,92.7121,155.726,155.949,103.941,105.11,
658,158.789,165.378,114.159,119.174,90,90,91.2788,92.7106,154.592,153.629,103.442,104.961,
659,158.729,164.778,114.193,118.117,90,90,91.3336,92.8871,152.697,151.903,104.195,105.291,
660,158.728,164.744,114.194,118.089,90,90,91.3347,92.886,152.698,151.9,104.196,105.293,
661,158.728,164.744,114.194,118.089,90,90,91.3347,92.8859,152.698,151.9,104.196,105.293,
662,158.725,164.684,114.195,118.036,90,90,91.3352,92.8847,152.698,151.893,104.197,105.295,
663,158.729,161.697,117.618,116.716,90,90,95.6104,90.5591,152.775,155.455,105.306,107.588,
664,161.815,165.497,117.394,116.295,90,90,94.6126,90.9378,153.631,157.305,103.87,105.958,
665,156.936,165.984,113.48,115.786,90,90,93.3262,90.2939,146.658,134.498,103.052,105.699,
666,158.548,166.527,113.369,115.666,90,90,92.9908,91.3266,146.169,140.221,103.471,105.565,
667,157.475,168.225,111.709,114.828,90,90,92.6588,90.8312,145.115,133.926,102.84,105.485,
668,158.71,168.803,111.987,113.841,90,90,92.842,91.664,144.519,137.573,104.178,105.664,
669,158.698,168.678,111.977,113.738,90,90,92.8426,91.6674,144.53,137.575,104.179,105.661,
670,157.979,164.737,111.977,113.789,90,90,91.9906,93.0889,146.122,140.166,105.691,107.034,
671,157.847,164.696,111.906,113.774,90,90,91.9908,93.0888,146.297,140.395,105.748,107.1,
672,155.273,162.799,114.153,117.177,90,90,91.535,93.4656,149.971,145.556,106.046,106.774,
673,159.515,164.813,116.189,119.535,90,90,91.6409,91.9116,155.096,156.484,104.253,105.507,
674,159.515,164.813,116.189,119.535,90,90,91.6409,91.9116,155.096,156.484,104.253,105.507,
675,159.515,164.813,116.189,119.535,90,90,91.6409,91.9116,155.096,156.484,104.253,105.507,
676,159.475,164.783,116.274,119.558,90,90,91.6576,91.9548,154.916,156.219,104.262,105.51,
677,161.329,171.372,110.75,120.251,90,90,90.2129,93.0422,148.426,128.552,99.5893,102.88,
678,156.554,165.066,115.094,119.536,90,90,91.1317,92.0263,151.37,147.338,103.212,105.377,
679,157.47,165.708,115.066,119.904,90,90,91.1989,92.4592,151.629,147.969,103.385,105.207,
680,157.47,165.708,115.066,119.904,90,90,91.1989,92.4592,151.629,147.969,103.385,105.207,
681,157.47,165.708,115.066,119.904,90,90,91.1989,92.4592,151.629,147.969,103.385,105.207,
682,157.47,165.708,115.066,119.904,90,90,91.1989,92.4592,151.629,147.969,103.385,105.207,
683,161.336,168.297,115.771,118.529,90,90,92.6944,91.5044,153.787,153.983,103.028,104.646,
684,158.423,165.09,116.625,119.767,90,90,92.0324,93.6019,153.848,151.657,104.209,105.582,
685,158.423,165.097,116.626,119.769,90,90,92.034,93.6014,153.851,151.654,104.209,105.583,
686,158.497,165.362,117.121,118.856,90,90,93.3215,92.5462,153.981,153.376,104.035,105.915,
687,164.116,174.851,111.53,118.69,90,90,91.8345,93.601,149.44,130.466,98.873,102.398,
688,160.212,172.393,112.646,118.305,90,90,92.0415,93.4774,149.37,136.792,100.62,103.931,
689,160.286,172.464,112.683,118.352,90,90,92.0121,93.2713,149.839,137.97,100.67,103.874,
690,160.446,172.221,113.478,119.784,90,90,91.5132,93.1122,151.756,140.802,100.274,103.399,
691,160.178,170.668,114.432,118.792,90,90,92.1894,92.4194,152.059,144.494,101.22,103.837,
692,161.562,172.522,113.399,118.98,90,90,91.4135,93.7148,152.284,142.246,100.479,103.497,
693,161.558,172.518,113.424,118.974,90,90,91.4162,93.6612,152.35,142.361,100.479,103.5,
694,161.558,172.517,113.424,118.974,90,90,91.4162,93.6613,152.35,142.361,100.479,103.5,
695,158.233,168.842,115.6,119.007,90,90,92.0154,92.653,153.761,151.751,102.914,105.077,
696,158.239,168.943,115.597,118.998,90,90,92.0116,92.658,153.822,151.678,102.906,105.075,
697,162.49,172.016,113.522,119.349,90,90,91.5232,93.5537,152.538,143.154,100.319,103.258,
698,161.175,172.357,114.172,119.132,90,90,91.5758,93.2545,152.415,144.593,100.696,103.064,
699,161.175,172.36,114.172,119.131,90,90,91.5759,93.2537,152.419,144.597,100.696,103.064,
700,161.175,172.361,114.172,119.131,90,90,91.5759,93.254,152.419,144.598,100.696,103.064,
701,161.175,172.362,114.172,119.131,90,90,91.5759,93.2541,152.419,144.598,100.696,103.064,
702,162.14,172.036,114.041,119.265,90,90,91.4996,93.5998,153.098,147.615,100.672,103.326,
703,162.659,172.286,113.869,118.455,90,90,92.1906,92.5155,152.241,147.945,100.674,103.442,
704,162.652,172.279,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.434,
705,162.652,172.279,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.434,
706,162.652,172.279,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.434,
707,162.652,172.279,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.434,
708,162.652,172.279,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.434,
709,162.652,172.279,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.434,
710,162.652,172.279,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.434,
711,162.652,172.28,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.433,
712,162.652,172.28,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.433,
713,162.652,172.28,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.433,
714,162.652,172.28,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.433,
715,162.652,172.28,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.433,
716,162.652,172.28,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.433,
717,162.652,172.28,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.433,
718,162.652,172.28,113.893,118.438,90,90,92.1806,92.4903,152.32,147.994,100.656,103.433,
719,162.63,172.203,113.894,118.416,90,90,92.1744,92.5438,152.312,147.954,100.658,103.441,
720,162.629,172.203,113.894,118.416,90,90,92.1742,92.5434,152.312,147.952,100.658,103.441,
721,162.561,172.365,113.755,118.356,90,90,91.7299,93.1586,152.502,148.581,100.845,103.199,
722,162.566,172.38,113.753,118.336,90,90,91.7262,93.2238,152.533,148.606,100.846,103.192,
723,162.566,172.385,113.753,118.335,90,90,91.726,93.2202,152.535,148.608,100.845,103.191,
724,160.849,170.796,114.674,118.245,90,90,91.9482,92.4769,153.71,153.012,102.169,104.035,
725,160.832,170.774,114.666,118.223,90,90,91.9481,92.476,153.71,152.943,102.182,104.038,
726,160.832,170.774,114.666,118.223,90,90,91.9481,92.4775,153.71,152.943,102.182,104.038,
727,161.758,172.69,113.742,118.406,90,90,91.5873,92.9211,153.017,146.13,100.945,103.382,
728,158.163,167.579,114.732,118.465,90,90,91.3647,92.6814,153.272,152.61,103.401,105.241,
729,159.41,168.565,115.11,117.851,90,90,92.1243,92.8092,153.438,153.759,103.565,105.123,
730,159.431,168.787,115.108,117.879,90,90,92.1313,92.81,153.462,153.794,103.557,105.106,
731,161.119,169.169,113.458,118.067,90,90,91.7713,93.7922,151.34,144.486,101.936,104.409,
732,161.118,169.168,113.458,118.068,90,90,91.7704,93.7896,151.34,144.5,101.935,104.407,
733,161.118,169.168,113.458,118.068,90,90,91.7704,93.7896,151.34,144.5,101.935,104.407,
734,161.119,169.181,113.458,118.074,90,90,91.77,93.786,151.341,144.51,101.935,104.406,
735,161.119,169.181,113.458,118.074,90,90,91.77,93.786,151.341,144.51,101.935,104.406,
736,161.119,169.181,113.458,118.074,90,90,91.77,93.7859,151.341,144.51,101.935,104.406,
737,161.119,169.18,113.458,118.076,90,90,91.7699,93.7852,151.341,144.513,101.935,104.406,
738,161.119,169.179,113.458,118.076,90,90,91.7698,93.7853,151.341,144.513,101.935,104.406,
739,161.119,169.179,113.458,118.076,90,90,91.7698,93.7853,151.341,144.513,101.935,104.406,
740,161.119,169.179,113.458,118.076,90,90,91.7698,93.7853,151.341,144.513,101.935,104.406,
741,161.544,170.449,114.208,118.63,90,90,91.8166,93.5217,152.786,148.574,101.556,103.998,
742,161.542,170.452,114.208,118.631,90,90,91.8161,93.519,152.789,148.577,101.556,103.999,
743,161.542,170.452,114.208,118.631,90,90,91.8161,93.519,152.789,148.577,101.556,103.999,
744,161.542,170.452,114.208,118.631,90,90,91.8161,93.519,152.789,148.577,101.556,103.999,
745,161.542,170.452,114.208,118.631,90,90,91.8161,93.519,152.789,148.577,101.556,103.999,
746,161.542,170.452,114.208,118.631,90,90,91.8161,93.519,152.789,148.577,101.556,103.999,
747,161.542,170.452,114.208,118.631,90,90,91.8161,93.519,152.789,148.577,101.556,103.999,
748,161.542,170.452,114.208,118.631,90,90,91.8161,93.519,152.789,148.577,101.556,103.999,
749,161.538,170.538,114.213,118.625,90,90,91.8195,93.4909,152.836,148.66,101.548,103.98,
750,161.538,170.539,114.213,118.626,90,90,91.8195,93.4902,152.837,148.661,101.548,103.98,
751,161.538,170.539,114.213,118.626,90,90,91.8195,93.4902,152.837,148.661,101.548,103.98,
752,161.007,170.138,114.558,118.716,90,90,91.7688,93.0987,152.991,149.583,101.591,103.906,
753,160.973,170.106,114.561,118.721,90,90,91.7698,93.0016,153.065,149.854,101.643,103.92,
754,160.973,170.107,114.561,118.721,90,90,91.7698,93.0017,153.065,149.854,101.643,103.92,
755,160.973,170.11,114.561,118.722,90,90,91.7698,93.0035,153.065,149.854,101.643,103.92,
756,160.973,170.112,114.561,118.722,90,90,91.7698,93.0033,153.065,149.855,101.643,103.92,
757,160.973,170.112,114.561,118.722,90,90,91.7698,93.0034,153.065,149.855,101.643,103.92,
758,160.895,170.18,114.478,118.784,90,90,91.7447,92.8226,153.343,150.817,101.729,103.958,
759,160.885,170.219,114.475,118.786,90,90,91.7451,92.851,153.326,150.762,101.727,103.953,
760,160.884,170.22,114.475,118.785,90,90,91.7451,92.854,153.326,150.758,101.727,103.952,
761,160.884,170.22,114.475,118.785,90,90,91.7452,92.854,153.326,150.758,101.727,103.952,
762,160.884,170.22,114.475,118.785,90,90,91.7452,92.854,153.326,150.758,101.727,103.952,
763,160.884,170.22,114.475,118.785,90,90,91.7452,92.854,153.326,150.758,101.727,103.952,
764,160.884,170.22,114.475,118.785,90,90,91.7452,92.854,153.326,150.758,101.727,103.952,
765,160.884,170.22,114.475,118.785,90,90,91.7452,92.854,153.326,150.758,101.727,103.952,
766,160.902,170.426,114.4,118.733,90,90,91.6486,93.1555,153.424,149.883,101.411,103.804,
767,160.902,170.427,114.4,118.732,90,90,91.6483,93.1582,153.425,149.883,101.41,103.803,
768,160.901,170.418,114.399,118.729,90,90,91.646,93.1663,153.43,149.881,101.407,103.802,
769,161.598,170.554,114.256,118.356,90,90,91.4659,93.0244,153.25,150.329,101.475,103.651,
770,161.598,170.55,114.256,118.356,90,90,91.4657,93.0254,153.25,150.329,101.475,103.651,
771,161.598,170.551,114.256,118.356,90,90,91.4657,93.0254,153.25,150.329,101.475,103.651,
772,161.598,170.551,114.256,118.356,90,90,91.4657,93.0254,153.25,150.329,101.475,103.651,
773,161.598,170.551,114.256,118.356,90,90,91.4657,93.0254,153.25,150.329,101.475,103.651,
774,161.598,170.551,114.256,118.356,90,90,91.4657,93.0254,153.25,150.329,101.475,103.651,
775,161.598,170.551,114.256,118.356,90,90,91.4657,93.0254,153.25,150.329,101.475,103.651,
776,161.825,170.791,113.827,118.671,90,90,91.315,93.3327,153.446,150.618,101.425,103.626,
777,160.626,168.63,114.206,118.102,90,90,91.8881,93.5755,152.864,150.243,102.585,104.75,
778,163.168,172.446,113.66,117.792,90,90,92.03,93.242,152.62,150.848,101.389,103.618,
779,159.431,167.038,115.129,118.866,90,90,92.0055,92.82,153.446,151.479,102.608,104.779,
780,159.388,167.037,115.109,118.754,90,90,91.9901,92.8559,153.506,151.449,102.605,104.764,
781,159.384,167.036,115.107,118.752,90,90,91.9863,92.8451,153.514,151.45,102.604,104.763,
782,159.383,167.031,115.107,118.751,90,90,91.9846,92.8439,153.516,151.449,102.604,104.763,
783,159.382,167.03,115.107,118.751,90,90,91.9836,92.8435,153.517,151.448,102.603,104.763,
784,159.382,167.03,115.107,118.751,90,90,91.9835,92.8435,153.517,151.448,102.603,104.763,
785,159.382,167.03,115.107,118.751,90,90,91.9835,92.8435,153.517,151.448,102.603,104.763,
786,159.382,167.03,115.107,118.75,90,90,91.9834,92.8434,153.517,151.448,102.604,104.763,
787,159.382,167.03,115.107,118.75,90,90,91.9834,92.8434,153.517,151.448,102.604,104.763,
788,159.382,167.03,115.107,118.75,90,90,91.9834,92.8434,153.517,151.448,102.604,104.763,
789,159.948,168.08,114.885,119.088,90,90,91.7717,92.5155,154.085,153.155,102.33,104.43,
790,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
791,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
792,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
793,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
794,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
795,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
796,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
797,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
798,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
799,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
800,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
801,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
802,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
803,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
804,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
805,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
806,159.948,168.077,114.885,119.088,90,90,91.7717,92.5154,154.085,153.154,102.33,104.43,
807,163.832,172.245,114.089,117.705,90,90,92.1035,93.3459,153.25,150.571,101.23,103.238,
808,163.833,172.253,114.089,117.715,90,90,92.104,93.3442,153.252,150.579,101.229,103.238,
809,163.833,172.253,114.089,117.715,90,90,92.104,93.3442,153.252,150.579,101.229,103.238,
810,163.833,172.253,114.089,117.715,90,90,92.104,93.3442,153.252,150.579,101.229,103.238,
811,163.833,172.253,114.089,117.716,90,90,92.104,93.3442,153.252,150.579,101.229,103.238,
812,162.794,171.152,113.967,118.149,90,90,92.0486,93.3516,153.278,152.048,101.669,103.578,
813,162.794,171.152,113.967,118.149,90,90,92.0486,93.3516,153.278,152.048,101.669,103.578,
814,162.794,171.152,113.967,118.149,90,90,92.0486,93.3516,153.278,152.048,101.669,103.578,
815,162.792,171.147,113.968,118.152,90,90,92.0485,93.3465,153.283,152.052,101.668,103.579,
816,162.791,171.134,113.969,118.151,90,90,92.0484,93.3454,153.283,152.051,101.668,103.58,
817,162.791,171.134,113.969,118.151,90,90,92.0484,93.3454,153.283,152.051,101.668,103.58,
818,162.787,171.118,113.969,118.155,90,90,92.0478,93.3435,153.282,152.046,101.669,103.582,
819,162.787,171.117,113.969,118.155,90,90,92.0478,93.3435,153.282,152.046,101.669,103.582,
820,162.787,171.117,113.969,118.155,90,90,92.0478,93.3435,153.282,152.046,101.669,103.582,
821,162.787,171.117,113.969,118.155,90,90,92.0478,93.3435,153.282,152.046,101.669,103.582,
822,162.787,171.117,113.969,118.155,90,90,92.0478,93.3435,153.282,152.046,101.669,103.582,
823,162.777,171.055,113.97,118.174,90,90,92.0438,93.3408,153.272,152.022,101.671,103.592,
824,162.776,171.054,113.97,118.174,90,90,92.0437,93.3407,153.271,152.021,101.671,103.593,
825,162.776,171.054,113.97,118.174,90,90,92.0437,93.3407,153.271,152.021,101.671,103.593,
826,162.776,171.054,113.97,118.174,90,90,92.0437,93.3407,153.271,152.021,101.671,103.593,
827,162.776,171.054,113.97,118.174,90,90,92.0437,93.3407,153.271,152.021,101.671,103.593,
828,161.139,168.498,115.095,120.41,90,90,90.9457,93.9686,155.547,153.281,101.694,103.264,
829,161.01,169.394,115.024,119.53,90,90,91.0362,94.2892,154.678,152.542,102.068,103.419,
830,161.001,169.359,115.015,119.546,90,90,91.034,94.2898,154.67,152.532,102.074,103.427,
831,160.999,169.35,115.013,119.551,90,90,91.0332,94.2885,154.667,152.528,102.075,103.429,
832,160.997,169.352,115.009,119.566,90,90,91.032,94.2818,154.662,152.526,102.08,103.434,
833,160.997,169.351,115.009,119.567,90,90,91.032,94.2815,154.662,152.526,102.08,103.435,
834,160.997,169.351,115.009,119.568,90,90,91.032,94.2813,154.662,152.526,102.08,103.435,
835,160.997,169.351,115.009,119.568,90,90,91.032,94.2813,154.662,152.526,102.08,103.435,
836,161.019,169.373,114.997,119.594,90,90,91.0415,94.2027,154.651,152.603,102.111,103.454,
837,160.08,168.03,114.221,118.695,90,90,91.5314,93.4132,152.858,152.371,102.793,104.46,
838,160.08,168.027,114.225,118.714,90,90,91.5316,93.3994,152.846,152.354,102.794,104.466,
839,160.045,168.12,114.334,118.777,90,90,91.7183,93.1279,152.777,151.995,102.711,104.429,
840,160.045,168.118,114.334,118.777,90,90,91.7183,93.1277,152.777,151.994,102.71,104.429,
841,159.912,167.956,114.402,118.713,90,90,91.8034,92.9265,152.863,151.678,102.679,104.404,
842,159.912,167.956,114.402,118.713,90,90,91.8035,92.9264,152.863,151.678,102.679,104.403,
843,159.041,166.475,115.717,120.849,90,90,91.9497,94.2315,155.337,154.546,102.867,104.184,
844,156.446,162.814,115.315,118.51,90,90,92.0046,93.4348,151.505,149.643,104.622,105.515,
845,154.558,160.065,116.252,119.631,90,90,92.4252,93.2673,151.323,148.284,105.215,106.148,
846,153.087,156.245,117.619,117.143,90,90,94.1944,93.3583,150.119,148.325,107.808,108.613,
847,152.986,155.853,117.535,117.073,90,90,94.1483,93.4033,150.024,147.935,107.938,108.775,
